770,2018-06-30,,137542.23,6
771,2024-03-29,,169885.55,31
772,2024-02-01,,346484.69,35
773,2024-04-17,,80171.11,51
774,2013-09-27,,97517.89,4
775,2023-08-01,,492290.15,50
776,2012-04-10,,313244.76,41
777,2024-09-13,,182185.73,20
778,2013-04-03,,320909.86,34
779,2019-06-06,2024-02-02,211774.72,52
780,2014-06-21,2023-07-24,172408.31,19
781,2015-02-03,2020-06-27,352908.09,5
782,2019-08-11,,232104.5,54
783,2020-01-25,2022-11-17,447233.61,34
784,2019-07-25,,453809.77,52
785,2016-09-30,,245917.4,8
786,2024-03-08,,188825.63,59
787,2015-04-10,,84395.65,7
788,2018-07-20,,97385.28,12
789,2013-01-28,,316616.72,35
790,2022-05-20,,400255.31,9
791,2022-12-17,,74493.36,35
792,2022-02-02,2025-11-21,447029.84,25
793,2024-07-06,,340260.31,16
794,2019-03-26,2022-10-13,112628.31,15
795,2022-10-28,,305497.39,32
796,2011-11-08,,283667.71,43
797,2021-01-22,,373711.45,15
798,2024-08-14,,465591.21,59
799,2021-10-10,,382295.38,33
800,2012-12-04,,266645.89,10
801,2014-07-28,,432352.36,33
802,2024-04-25,,245663.06,32
803,2017-10-11,,399854.24,56
804,2021-08-27,2022-10-29,142987.51,21
805,2020-05-16,,260356.11,21
806,2019-10-02,,178108.09,20
807,2019-05-13,,325153.77,34
808,2020-06-19,,347974.01,6
809,2015-09-29,,446754.14,18
810,2018-08-23,,163182.29,38
811,2013-05-02,,240861.32,5
812,2023-01-31,,182856.22,12
813,2024-09-10,,497924.99,35
814,2017-05-03,,480789.62,8
815,2018-04-27,,106686.84,3
816,2022-05-05,2022-12-27,248231.07,30
817,2020-07-23,,425669.89,31
818,2023-05-31,,474105.84,1
819,2015-01-28,,428355.71,16
820,2016-01-28,,441084.63,45
821,2018-05-07,,304019.85,1
822,2024-03-20,,490238.89,5
823,2016-03-14,,285558.11,45
824,2016-08-11,,274258.18,1
825,2021-12-29,,142400.71,33
826,2016-02-14,,189023.3,38
827,2019-06-26,,67653.35,31
828,2013-07-18,,96736.77,50
829,2013-09-30,2023-08-22,135079.75,31
830,2011-07-12,,372685.9,50
831,2018-03-26,,188142.67,47
832,2018-09-28,,96480.16,9
833,2012-10-21,,385660.52,34
834,2013-02-20,2017-03-10,476194.19,16
835,2015-02-18,,397579.02,11
836,2016-04-06,,498220.22,28
837,2018-01-24,,466921.26,21
838,2016-03-04,,188601.12,53
839,2019-11-16,,405662.38,14
840,2014-06-24,,292284.14,36
841,2019-08-18,,120702.1,27
842,2024-01-12,2024-03-18,484135.95,29
843,2018-05-20,,95055.36,30
844,2019-07-08,,151646.55,34
845,2016-04-11,2021-03-16,386848.09,60
846,2020-10-26,,470561.0,8
847,2012-06-08,,151497.85,52
848,2020-08-26,,50874.79,14
849,2016-10-23,2018-02-14,107993.83,27
850,2021-11-18,,304911.06,53
851,2016-06-25,,357565.06,46
852,2023-04-23,,208878.4,14
853,2017-06-03,,360225.72,12
854,2021-10-29,2025-05-28,280948.91,53
855,2013-09-14,,123092.25,29
856,2022-04-19,,493045.13,47
857,2023-06-11,2024-07-12,389970.6,52
858,2022-02-06,,199025.43,18
859,2020-04-01,,119604.66,43
860,2023-09-02,2025-01-25,244807.6,35
861,2012-04-27,,82555.45,28
862,2012-06-01,,310494.65,55
863,2025-02-19,2025-08-16,116492.6,23
864,2015-06-09,,64433.75,10
865,2013-11-09,,225516.83,48
866,2013-12-23,,439085.98,60
867,2024-02-24,,420081.02,32
868,2024-12-16,,196599.95,8
869,2020-06-13,2023-07-24,90495.77,13
870,2020-01-15,,67292.07,11
871,2016-06-06,,382878.61,17
872,2020-08-23,,276597.15,49
873,2012-05-04,,413906.79,21
874,2024-07-26,,153962.7,53
875,2020-12-22,,321421.83,16
876,2021-06-27,,423446.15,39
877,2018-08-26,,69672.92,29
878,2018-02-15,,71633.86,18
879,2012-01-27,,405644.19,47
880,2024-01-18,,481205.03,27
881,2015-09-16,,95664.46,4
882,2020-02-19,,68911.01,35
883,2015-04-25,,424826.51,50
884,2017-06-24,,488924.1,48
885,2024-10-24,,196488.83,29
886,2023-01-20,,205691.73,44
887,2021-04-04,,290572.47,15
888,2014-05-26,,229243.69,32
889,2014-11-21,,112416.55,21
890,2012-06-09,,466751.79,18
891,2021-10-29,,235568.2,22
892,2018-11-24,,170162.83,26
893,2015-04-05,,138111.99,24
894,2017-11-17,2025-09-05,367483.41,56
895,2013-06-26,,183390.25,39
896,2022-11-23,,151977.92,44
897,2025-03-23,,162648.45,52
898,2019-03-19,,484374.29,14
899,2023-11-13,,190211.4,18
900,2014-12-16,,450469.91,23
901,2021-09-08,2025-07-01,454008.8,4
902,2020-02-08,,478419.15,50
903,2022-09-10,,466447.79,3
904,2011-11-03,,215826.95,48
905,2024-06-22,,274124.46,59
906,2024-11-27,,401232.51,6
907,2019-11-01,2021-09-19,59053.69,16
908,2018-12-15,,455759.01,15
909,2024-06-13,,428428.71,30
910,2018-03-17,,223795.56,20
911,2022-12-16,,59701.38,3
912,2016-04-20,,356729.52,35
913,2017-10-07,,345090.84,31
914,2016-12-21,2021-06-25,275997.93,9
915,2024-11-09,,413612.61,23
916,2018-02-18,,418016.51,44
917,2021-12-19,2024-06-22,473802.41,1
918,2025-03-30,,417412.28,26
919,2020-12-07,,184753.05,27
920,2014-05-01,2014-10-15,146464.74,17
921,2023-09-28,,378305.7,6
922,2019-01-08,2021-09-28,138404.6,29
923,2019-05-27,,68835.91,51
924,2024-06-28,,409397.96,52
925,2019-05-05,,497292.41,55
926,2021-11-06,,109370.87,56
927,2013-04-27,,414554.71,34
928,2025-01-02,,57701.39,55
929,2013-09-08,2025-01-22,429542.0,19
930,2011-10-05,,361487.32,8
931,2013-07-20,,228397.35,36
932,2015-06-12,,387350.94,16
933,2018-05-20,,133869.83,46
934,2014-01-12,,451121.15,19
935,2023-09-05,,405094.2,53
936,2021-11-12,2024-03-07,316213.02,14
937,2012-04-15,,111026.53,60
938,2022-01-28,,221606.2,18
939,2014-04-01,,465369.21,21
940,2020-03-01,2021-12-29,411027.31,37
941,2017-02-12,2025-01-16,272788.56,9
942,2025-02-02,,149623.29,48
943,2019-11-15,,409575.03,21
944,2015-11-21,2024-12-24,244583.01,48
945,2019-03-16,2022-07-16,261899.21,19
946,2020-12-26,,154943.63,20
947,2011-06-15,2012-10-23,323206.76,8
948,2023-01-17,,134059.37,50
949,2011-08-22,,87156.79,37
950,2022-11-12,,112946.39,17
951,2012-07-11,,308588.13,35
952,2015-02-27,,313921.28,41
953,2018-11-18,,139752.88,33
954,2019-02-21,,467676.04,12
955,2015-02-19,,368421.51,23
956,2022-04-08,,425999.75,49
957,2023-03-22,,368834.61,42
958,2022-05-29,,226521.95,54
959,2023-10-15,,237590.67,4
960,2012-09-11,,356006.73,19
961,2024-04-26,,413363.17,38
962,2015-12-20,,306474.63,15
963,2019-05-21,,92890.06,37
964,2025-03-22,2026-05-02,225287.6,49
965,2020-03-29,,248358.29,52
966,2012-07-05,2023-06-09,403857.18,19
967,2024-03-07,,130352.68,39
968,2023-11-03,,101582.2,30
969,2019-11-21,2023-11-26,168827.9,10
970,2022-09-18,2023-08-30,212582.3,57
971,2021-09-30,,98790.77,33
972,2018-01-09,2024-06-14,87542.86,27
973,2018-06-17,2026-03-31,286063.95,17
974,2013-04-24,,55848.29,17
975,2018-07-06,2024-09-05,109242.68,43
976,2022-12-10,2026-04-20,469033.14,42
977,2020-01-06,2024-12-25,373660.13,11
978,2013-12-26,,110045.36,60
979,2024-05-13,,473798.46,18
980,2013-04-12,,66306.25,52
981,2011-08-10,2020-07-27,238557.03,28
982,2013-07-28,2019-01-15,497189.66,51
983,2012-11-01,,106097.27,2
984,2013-07-09,,351955.95,53
985,2016-03-20,,72507.61,16
986,2012-02-24,,323994.04,36
987,2012-03-01,,443694.57,3
988,2021-01-08,2024-08-21,80259.4,16
989,2019-11-21,,264243.03,59
990,2022-02-15,,200605.03,34
991,2016-11-08,,97428.35,16
992,2023-10-20,,209963.22,5
993,2025-02-24,2026-04-11,62007.0,54
994,2017-01-05,,336402.7,58
995,2013-09-28,,80133.98,32
996,2012-12-24,2021-12-24,98715.85,20
997,2013-09-15,,341067.47,43
998,2013-09-05,,489496.07,16
999,2021-12-11,,101180.77,29
1000,2021-01-11,,85777.97,25
1001,2024-01-25,,418840.85,54
1002,2020-04-28,,314465.74,26
1003,2011-06-21,,172824.25,45
1004,2019-09-22,,436274.77,13
1005,2021-01-22,,370701.49,15
1006,2021-05-18,,270734.12,18
1007,2014-07-18,,301434.43,38
1008,2023-12-27,2024-06-03,471096.94,50
1009,2012-01-06,,131104.72,59
1010,2024-05-29,,218901.26,33
1011,2014-01-10,,362678.05,40
1012,2013-11-06,,494647.42,54
1013,2023-09-04,,184121.76,59
1014,2011-11-14,,204881.99,46
1015,2012-10-29,,278861.26,33
1016,2011-07-09,,338014.5,20
1017,2014-03-08,,228211.15,25
1018,2020-03-24,,150514.09,34
1019,2018-10-08,,492544.94,59
1020,2017-12-30,2022-04-03,375521.14,51
1021,2013-12-04,,124350.29,51
1022,2012-04-29,2018-05-09,330209.03,27
1023,2016-09-22,2021-11-03,279044.8,59
1024,2021-10-22,,118265.03,9
1025,2013-10-25,,157604.69,36
1026,2012-11-10,,316195.83,59
1027,2022-07-25,2022-12-29,302782.54,23
1028,2022-07-26,,373083.07,32
1029,2020-01-22,,420749.51,58
1030,2018-06-04,2023-01-09,299163.71,29
1031,2021-11-01,,138027.07,40
1032,2019-01-25,,480271.97,53
1033,2021-04-16,2021-11-05,439399.4,24
1034,2020-05-26,,180820.64,17
1035,2021-08-18,,393812.33,36
1036,2012-03-17,,176247.19,18
1037,2012-03-19,,324834.08,60
1038,2011-05-24,2023-01-27,126933.97,13
1039,2019-05-07,,60113.5,23
1040,2018-01-02,2019-08-10,273451.17,28
1041,2018-02-05,,415978.49,46
1042,2023-11-04,,211764.8,30
1043,2021-05-08,,310385.85,29
1044,2016-07-26,2019-09-24,239624.26,44
1045,2023-10-01,,82289.72,54
1046,2021-02-26,2022-11-18,197585.56,49
1047,2014-12-07,,424435.29,59
1048,2024-07-27,,296213.05,17
1049,2014-08-29,,132795.47,33
1050,2014-03-11,,374617.64,37
1051,2021-02-14,,199290.91,47
1052,2015-12-21,,331732.19,54
1053,2018-05-19,2024-11-03,365234.39,19
1054,2022-03-12,,403629.7,37
1055,2014-01-07,,173677.71,45
1056,2020-06-29,2023-05-07,462464.16,37
1057,2011-10-02,2016-08-12,402864.91,15
1058,2012-02-06,2022-09-13,433151.35,37
1059,2015-06-28,2024-04-17,215402.44,41
1060,2014-12-29,,382052.98,26
1061,2022-09-11,,297212.0,2
1062,2014-07-11,,164593.06,38
1063,2011-12-01,2024-01-04,223547.88,54
1064,2024-09-22,,375124.09,27
1065,2013-04-14,,190252.77,35
1066,2019-05-04,,378198.0,16
1067,2017-03-26,,168613.47,17
1068,2024-12-13,,295085.2,47
1069,2022-08-16,,201804.67,16
1070,2023-11-27,,198850.95,53
1071,2015-08-11,,196456.48,15
1072,2014-02-12,2025-10-14,255790.58,49
1073,2021-04-09,2023-07-06,421129.66,54
1074,2019-06-27,2024-07-14,329389.76,54
1075,2024-09-19,,292539.2,51
1076,2016-04-02,,499216.41,15
1077,2017-12-17,,176933.07,51
1078,2013-05-05,,390647.62,38
1079,2012-07-12,2021-03-14,343141.65,44
1080,2012-06-01,,208427.43,46
1081,2014-09-30,2017-02-17,79117.42,44
1082,2021-07-04,,430430.93,44
1083,2019-10-25,,155850.89,60
1084,2024-05-12,2025-06-23,180742.12,19
1085,2023-10-12,,290324.13,42
1086,2024-01-28,2024-08-03,417472.9,32
1087,2021-01-16,2024-11-14,191344.76,12
1088,2020-09-28,,389982.82,14
1089,2022-12-16,,453559.78,41
1090,2015-05-04,,371515.38,41
1091,2011-06-14,,353931.67,56
1092,2012-10-09,2018-05-01,290475.27,11
1093,2024-06-13,,108051.55,7
1094,2021-10-07,,221345.54,51
1095,2017-08-08,,477567.08,16
1096,2015-10-16,,360690.54,20
1097,2016-06-12,,232906.25,24
1098,2020-04-01,,354032.01,41
1099,2017-06-07,,458633.42,55
1100,2020-09-01,2022-01-13,140376.33,56
1101,2023-10-05,,427322.89,38
1102,2020-08-21,,56321.88,14
1103,2020-06-21,,295336.17,48
1104,2015-11-16,,179857.68,7
1105,2022-02-16,,344126.33,51
1106,2021-08-03,2025-09-14,302185.0,10
1107,2019-01-22,,191734.02,47
1108,2024-03-18,,323069.63,47
1109,2015-01-08,2017-10-12,347601.25,38
1110,2013-11-14,,214674.91,43
1111,2016-11-07,2023-07-30,332213.42,56
1112,2017-04-13,,429660.61,10
1113,2020-02-25,,247071.33,48
1114,2011-06-16,,67066.71,49
1115,2017-05-01,,271753.15,59
1116,2022-03-06,,278084.11,33
1117,2024-06-25,,184891.86,8
1118,2022-09-18,,74941.53,10
1119,2018-11-29,,469142.78,18
1120,2020-06-02,2023-12-06,414621.8,1
1121,2017-02-13,,123880.13,48
1122,2024-04-07,,300331.83,17
1123,2020-07-02,,379057.38,47
1124,2011-12-09,,355681.1,10
1125,2021-04-09,,190339.63,46
1126,2024-02-14,,93555.19,39
1127,2023-12-05,,393533.06,41
1128,2012-04-04,,230027.93,19
1129,2018-02-21,,164684.18,36
1130,2017-09-11,2020-08-03,347092.08,17
1131,2014-08-15,2016-12-06,288986.55,20
1132,2013-07-28,,169911.69,9
1133,2014-07-03,,306734.04,50
1134,2018-12-21,,436704.39,12
1135,2025-02-13,,499209.74,10
1136,2020-04-14,,424874.95,42
1137,2012-08-04,2019-09-27,158444.28,28
1138,2023-12-29,,340176.49,24
1139,2013-06-26,,231448.97,34
1140,2022-04-02,,262419.21,42
1141,2013-07-07,,123132.55,35
1142,2013-07-03,,170505.55,41
1143,2011-08-08,,95804.95,57
1144,2013-04-22,2020-07-30,249936.56,43
1145,2018-08-21,,130874.89,58
1146,2021-12-10,,268878.59,50
1147,2024-07-08,,393946.71,33
1148,2016-06-16,,179696.16,2
1149,2013-10-23,2017-07-20,298319.51,39
1150,2016-06-05,,404750.38,9
1151,2011-07-03,,143672.33,37
1152,2015-04-04,2017-10-14,204342.73,37
1153,2018-07-23,,350049.18,1
1154,2014-06-04,2020-05-16,287100.18,19
1155,2021-03-11,,321655.27,14
1156,2017-09-17,,435186.42,52
1157,2017-05-24,2025-11-25,274949.01,49
1158,2016-06-28,2023-01-13,479112.75,1
1159,2015-02-24,2022-08-18,239712.6,58
1160,2015-01-07,,445091.46,40
1161,2013-06-27,,125587.47,31
1162,2014-12-23,,494883.03,38
1163,2016-12-16,,488102.94,41
1164,2011-11-21,,375641.73,35
1165,2015-01-21,,325500.97,16
1166,2019-06-29,,226806.89,6
1167,2017-04-12,2022-04-30,452531.6,36
1168,2014-09-10,,197643.15,24
1169,2021-02-06,,435167.63,52
1170,2014-10-18,,308769.86,20
1171,2020-02-22,,114398.97,19
1172,2019-04-13,,458862.29,1
1173,2011-11-06,,241727.24,48
1174,2021-11-09,,491630.28,40
1175,2016-05-12,,444903.94,29
1176,2015-06-07,,231678.72,23
1177,2016-10-14,,446900.45,27
1178,2015-01-14,,245202.29,24
1179,2013-11-18,,169624.01,49
1180,2019-11-01,,255358.07,30
1181,2011-07-22,,282466.1,20
1182,2022-05-31,,373498.03,7
1183,2022-12-30,,306543.97,58
1184,2015-07-18,,298193.32,30
1185,2023-03-29,,108773.98,20
1186,2013-10-07,,258611.04,5
1187,2014-04-16,,384282.51,17
1188,2017-12-15,,147298.6,27
1189,2020-01-15,,315483.37,5
1190,2023-05-22,,105343.76,30
1191,2014-02-04,,247281.35,41
1192,2015-12-21,,306409.5,32
1193,2018-12-09,2022-09-26,366373.08,45
1194,2024-11-14,,491423.03,15
1195,2018-03-29,,394455.5,51
1196,2024-06-17,,487838.37,35
1197,2016-09-10,,90512.95,44
1198,2023-09-03,,286490.33,58
1199,2013-05-17,2014-05-03,320058.83,33
1200,2012-09-21,,458072.01,55
1201,2026-05-22,,99999999.00,1
1202,2026-05-22,,5.00,1
