2566,2024-03-07,02:23:35,prelievo,90.43,167,278,gG114765
2567,2023-07-31,20:35:27,deposito,23.67,44,58,mC350179
2568,2022-09-15,18:16:56,deposito,72.51,1119,143,Se418183
2569,2025-09-29,05:38:32,lista_movimenti,,14,48,zl386815
2570,2018-11-06,13:07:35,deposito,63.23,121,148,Cq701737
2571,2024-10-27,13:09:37,prelievo,167.61,731,150,hv757284
2572,2015-10-11,14:23:45,prelievo,199.53,528,289,QI658949
2573,2025-03-10,15:16:35,prelievo,70.41,921,170,Jr436756
2574,2022-08-23,05:33:06,deposito,118.94,1114,111,Si374605
2575,2019-06-03,16:37:55,deposito,89.04,1154,139,OL183343
2576,2023-08-11,01:28:13,deposito,184.52,663,81,zr716417
2577,2023-01-04,01:36:36,prelievo,43.2,181,3,Aq043915
2578,2023-04-14,20:46:22,saldo,,1028,178,Qe387737
2579,2015-05-25,11:21:02,deposito,67.03,528,66,QI658949
2580,2025-01-28,04:12:05,deposito,77.25,870,237,Zb761079
2581,2022-09-23,06:18:15,prelievo,186.52,991,45,pb041561
2582,2026-01-10,17:23:59,lista_movimenti,,223,30,KC959413
2583,2019-01-27,07:49:40,saldo,,754,134,es330579
2584,2022-05-13,15:20:25,saldo,,413,272,wI003182
2585,2025-05-22,21:25:30,prelievo,193.01,461,124,tA880229
2586,2025-01-03,04:46:13,deposito,12.88,944,197,li937953
2587,2015-04-24,18:46:45,deposito,136.78,695,187,hL257603
2588,2020-02-02,01:03:25,lista_movimenti,,1067,257,yo900724
2589,2020-09-19,02:20:04,prelievo,33.65,1044,92,hV911640
2590,2025-11-15,05:09:04,lista_movimenti,,111,123,ie259563
2591,2019-11-25,10:37:26,deposito,161.85,238,129,BA420391
2592,2017-10-20,04:27:38,deposito,176.92,724,104,Ve878154
2593,2019-02-10,15:28:00,deposito,61.31,712,141,tv905159
2594,2025-08-12,13:55:32,prelievo,175.36,123,39,UC358426
2595,2020-10-20,20:45:29,prelievo,13.76,695,88,hL257603
2596,2023-01-21,15:19:34,lista_movimenti,,1157,3,Sn660534
2597,2025-04-26,19:17:01,deposito,140.59,854,108,My114455
2598,2018-11-19,18:31:26,prelievo,89.45,172,262,oE768132
2599,2023-08-29,09:27:07,deposito,185.39,514,175,Ps863192
2600,2026-04-17,21:27:53,saldo,,970,124,qr685854
2601,2024-11-16,12:07:43,prelievo,130.4,87,150,jy557244
2602,2024-12-06,20:54:25,deposito,130.06,875,229,bY805509
2603,2024-04-21,11:35:03,deposito,46.89,762,137,gs248964
2604,2025-01-05,04:07:52,deposito,174.72,772,16,yu036854
2605,2018-03-13,00:41:24,saldo,,331,83,Yr503074
2606,2025-10-14,01:33:04,saldo,,1028,259,Qe387737
2607,2024-07-11,01:39:16,deposito,195.01,790,185,Ni496698
2608,2019-07-13,18:38:29,deposito,75.23,305,160,Bn256975
2609,2013-01-09,15:12:10,deposito,143.27,983,108,ix440725
2610,2017-02-26,08:05:10,deposito,43.03,678,174,iY549397
2611,2016-04-01,07:24:18,prelievo,174.15,966,60,ES861072
2612,2018-08-24,12:05:52,prelievo,92.18,24,128,RU211254
2613,2022-11-01,23:38:13,lista_movimenti,,208,124,jL779780
2614,2020-06-08,11:26:10,deposito,89.37,1162,99,Qo689553
2615,2023-08-28,04:40:14,prelievo,162.32,472,71,lF310232
2616,2025-04-12,09:41:52,deposito,43.83,1,279,Kr937521
2617,2019-07-05,06:05:05,deposito,139.7,481,50,eL802352
2618,2021-05-28,05:21:20,deposito,185.57,516,51,by901269
2619,2017-07-13,00:54:50,lista_movimenti,,755,60,od364286
2620,2011-12-15,03:47:55,deposito,94.69,121,198,Cq701737
2621,2024-08-10,02:59:13,deposito,160.73,225,210,mN780589
2622,2013-12-25,18:15:33,deposito,16.86,488,127,zd589532
2623,2024-02-02,17:23:49,saldo,,1071,123,Dk496735
2624,2025-12-06,15:29:45,deposito,38.41,1122,148,ua979952
2625,2024-02-26,00:11:07,deposito,145.35,988,78,Dw508390
2626,2021-06-23,22:18:17,saldo,,296,25,Yf816774
2627,2023-07-26,16:35:18,prelievo,48.12,1014,180,Kj409420
2628,2016-01-28,07:41:06,prelievo,157.39,555,158,Bc160849
2629,2024-09-07,00:46:43,lista_movimenti,,836,53,Iq692534
2630,2022-07-02,18:03:20,deposito,10.31,731,10,hv757284
2631,2025-06-08,04:38:31,prelievo,30.26,392,283,EF103007
2632,2022-04-25,22:06:29,deposito,84.96,129,200,Uo887356
2633,2023-09-06,23:43:11,prelievo,163.65,15,89,jB657538
2634,2018-09-25,14:02:25,prelievo,100.88,32,167,Ig173763
2635,2020-09-09,03:37:56,deposito,29.25,161,37,Xa470418
2636,2016-04-01,10:25:41,prelievo,154.04,740,113,XL707137
2637,2025-03-08,01:20:26,saldo,,314,44,XR431449
2638,2023-06-02,07:54:01,prelievo,76.31,436,14,el873252
2639,2017-05-18,20:11:10,deposito,146.48,951,130,pr814805
2640,2025-09-16,16:33:17,deposito,102.79,868,35,xp147975
2641,2020-08-24,06:07:22,deposito,152.41,215,6,nh269517
2642,2020-09-09,08:26:04,prelievo,184.3,311,148,od612541
2643,2022-12-29,20:43:10,deposito,19.58,720,72,Ck708951
2644,2025-09-22,05:43:35,prelievo,55.59,321,115,Np409420
2645,2023-02-15,16:59:35,prelievo,169.64,302,19,FS475878
2646,2022-10-25,06:16:07,prelievo,178.68,1182,176,LJ127341
2647,2014-12-01,08:55:06,prelievo,73.4,535,292,Bu222421
2648,2016-05-16,05:36:15,deposito,103.83,757,189,sz721489
2649,2023-06-08,06:04:06,deposito,116.27,1140,164,Kw431712
2650,2024-05-25,01:50:32,saldo,,1140,235,Kw431712
2651,2021-12-16,22:58:31,deposito,83.84,875,1,bY805509
2652,2023-08-17,23:42:43,deposito,166.07,309,54,AY709126
2653,2022-06-18,22:26:09,deposito,193.93,315,93,LL409499
2654,2012-05-25,18:06:25,prelievo,172.82,700,155,KZ554760
2655,2026-03-15,06:25:24,deposito,54.38,174,23,aE852936
2656,2026-02-07,03:48:11,lista_movimenti,,398,285,yz311053
2657,2022-08-31,19:04:32,prelievo,41.32,725,17,Qs637803
2658,2021-10-25,20:44:17,deposito,161.38,717,238,LS493276
2659,2025-05-11,05:24:38,deposito,41.64,1196,117,Lc310885
2660,2022-10-10,16:00:58,deposito,129.87,337,57,IK746274
2661,2025-03-25,07:10:12,deposito,187.99,976,165,Pq679811
2662,2025-01-14,13:17:54,lista_movimenti,,462,67,LB623230
2663,2025-09-27,08:36:27,prelievo,92.06,108,6,qB429057
2664,2016-05-11,02:24:18,prelievo,13.01,162,263,AU524344
2665,2025-02-28,15:38:07,deposito,168.63,1167,66,YV046967
2666,2020-02-21,08:55:59,prelievo,156.47,1019,186,hX191650
2667,2022-03-02,07:14:48,lista_movimenti,,702,71,bD060463
2668,2022-03-27,02:46:58,deposito,99.29,186,14,YO863486
2669,2021-03-14,05:25:17,prelievo,147.87,280,26,qp316800
2670,2026-01-15,01:01:33,deposito,138.11,705,271,qu870265
2671,2025-10-10,23:35:22,saldo,,1185,144,tx806053
2672,2026-03-01,04:27:04,prelievo,154.63,660,232,jY201836
2673,2020-01-11,20:24:25,deposito,141.61,531,158,jt809431
2674,2021-11-02,04:41:26,prelievo,53.28,941,214,Zz733033
2675,2026-02-08,17:19:04,deposito,47.6,610,3,bP156584
2676,2024-10-09,21:52:42,deposito,186.95,130,175,FM266022
2677,2017-11-22,19:28:05,prelievo,69.33,538,7,XN507608
2678,2025-08-17,21:36:19,prelievo,103.28,535,145,Bu222421
2679,2012-01-24,13:21:45,prelievo,42.13,297,294,jf983145
2680,2025-05-05,10:52:43,deposito,62.94,907,17,Si656249
2681,2019-10-05,23:34:51,prelievo,27.12,75,101,KG028766
2682,2025-07-14,05:46:47,prelievo,100.88,1183,103,YZ657359
2683,2023-11-03,02:43:37,deposito,37.52,230,10,Pa383066
2684,2020-01-09,22:22:47,prelievo,105.87,683,297,Su580622
2685,2016-05-20,22:47:37,lista_movimenti,,81,147,EJ330568
2686,2022-09-22,11:30:31,prelievo,151.8,1031,197,dv995602
2687,2020-05-24,02:19:55,deposito,122.73,739,195,yR196908
2688,2019-12-22,10:15:18,prelievo,134.57,44,34,mC350179
2689,2023-07-02,06:44:37,lista_movimenti,,725,45,Qs637803
2690,2024-01-12,16:45:23,saldo,,176,296,jK495738
2691,2020-03-11,03:47:47,prelievo,116.31,143,145,AD690345
2692,2023-12-08,21:04:31,prelievo,83.47,869,197,Uq601587
2693,2018-09-18,23:56:29,deposito,37.16,931,168,FE691835
2694,2021-11-14,13:47:56,lista_movimenti,,1158,129,DB955466
2695,2025-01-17,06:23:47,deposito,195.54,272,60,gT041205
2696,2017-12-26,17:13:53,lista_movimenti,,514,178,Ps863192
2697,2025-01-19,19:19:51,prelievo,144.14,881,171,qB159907
2698,2016-03-06,00:07:22,saldo,,855,33,tP142303
2699,2022-04-19,16:29:27,deposito,91.98,969,205,YU658427
2700,2021-09-20,08:55:18,deposito,142.93,1009,296,ho830970
2701,2021-09-30,00:07:02,deposito,122.31,580,292,Hd443222
2702,2016-11-27,11:37:08,deposito,193.47,12,237,dJ053367
2703,2014-05-29,09:38:51,deposito,76.05,12,80,dJ053367
2704,2021-12-07,15:08:07,prelievo,106.83,311,6,od612541
2705,2022-03-17,15:04:57,deposito,117.08,716,98,BH118138
2706,2025-04-25,19:58:59,prelievo,36.18,420,35,Nt155192
2707,2022-09-24,09:34:26,prelievo,24.76,230,294,Pa383066
2708,2019-10-24,10:06:41,prelievo,57.01,923,134,Io874310
2709,2021-01-17,16:11:22,prelievo,115.89,1019,233,hX191650
2710,2024-01-14,13:23:19,deposito,124.62,830,157,jq718409
2711,2023-05-14,05:42:53,deposito,62.4,691,6,Pd126645
2712,2014-07-03,15:06:42,lista_movimenti,,888,71,RN445012
2713,2012-11-24,20:37:33,prelievo,47.28,1181,202,IW372126
2714,2026-05-09,22:23:48,deposito,80.84,1084,56,wM087977
2715,2025-09-25,05:18:28,saldo,,496,85,mj431401
2716,2024-05-23,12:35:25,deposito,65.14,748,179,DB529952
2717,2024-10-01,23:06:50,prelievo,177.84,130,3,FM266022
2718,2024-01-11,14:23:42,prelievo,92.94,876,101,VE382295
2719,2017-04-01,14:42:40,lista_movimenti,,780,10,sk731686
2720,2024-08-21,02:47:53,prelievo,187.59,607,274,fu168619
2721,2023-09-25,14:12:43,lista_movimenti,,941,21,Zz733033
2722,2020-08-08,16:35:23,saldo,,927,44,Tl519480
2723,2016-05-05,12:01:03,prelievo,194.75,1133,226,yo654063
2724,2019-07-22,22:56:20,deposito,62.03,131,174,GT579522
2725,2024-09-04,13:07:14,saldo,,1077,169,mK469864
2726,2023-03-31,05:50:32,deposito,146.8,157,202,qh574390
2727,2024-11-24,10:16:35,deposito,107.43,211,245,tS675776
2728,2023-01-21,16:41:59,deposito,119.57,373,184,UI724109
2729,2023-07-12,01:38:03,prelievo,139.84,261,113,Cr073637
2730,2015-10-25,02:27:18,deposito,141.1,724,70,Ve878154
2731,2025-12-31,23:43:26,lista_movimenti,,786,299,gi657254
2732,2025-11-27,18:11:44,prelievo,79.3,75,130,KG028766
2733,2017-12-24,02:51:55,prelievo,82.44,17,82,xk238573
2734,2024-04-15,17:50:20,deposito,183.08,725,186,Qs637803
2735,2023-09-12,01:01:06,saldo,,989,116,kW532191
2736,2019-02-10,10:15:49,deposito,146.22,145,194,MF762974
2737,2026-03-16,20:46:52,deposito,140.34,338,67,wb645545
2738,2025-08-29,16:38:15,lista_movimenti,,141,104,dG623498
2739,2019-07-22,18:57:03,lista_movimenti,,1144,249,vg612522
2740,2023-11-11,07:11:40,saldo,,701,156,BM353526
2741,2024-07-03,08:19:11,prelievo,56.24,1190,192,EH922865
2742,2021-03-07,07:37:33,deposito,133.28,855,8,tP142303
2743,2024-02-02,21:11:11,lista_movimenti,,668,219,JO652237
2744,2024-11-03,00:08:46,deposito,15.47,457,130,dt046231
2745,2024-03-07,04:51:34,saldo,,804,127,NR877461
2746,2022-04-23,08:12:10,prelievo,83.63,984,97,iR911000
2747,2025-05-24,20:18:03,lista_movimenti,,1070,126,WO447305
2748,2020-07-01,23:58:50,deposito,188.91,270,87,Oy876662
2749,2023-03-05,09:28:48,prelievo,45.32,491,67,aU264587
2750,2025-08-09,00:32:26,deposito,180.61,1064,89,fZ215909
2751,2021-04-14,19:54:11,prelievo,17.01,659,176,pS222156
2752,2023-12-06,22:40:47,lista_movimenti,,225,267,mN780589
2753,2024-04-14,17:04:12,lista_movimenti,,693,32,SV695472
2754,2020-09-13,18:27:57,prelievo,172.88,788,274,Fc865300
2755,2021-10-05,01:54:15,deposito,30.05,1136,194,ei795202
2756,2018-10-13,09:38:38,prelievo,162.48,278,120,vv334835
2757,2022-03-12,17:41:26,saldo,,312,33,pL086551
2758,2025-11-04,07:10:14,lista_movimenti,,167,94,gG114765
2759,2025-09-10,03:19:15,deposito,71.59,1199,184,fD200806
2760,2024-01-02,08:33:11,prelievo,149.14,367,196,dK855155
2761,2014-05-16,09:42:06,deposito,79.79,679,218,Hr752388
2762,2021-02-02,03:25:06,saldo,,533,169,yd344027
2763,2023-07-16,05:25:42,saldo,,284,161,ZR076100
2764,2023-01-21,02:21:29,deposito,33.94,391,299,Vj240239
2765,2026-03-10,15:54:47,prelievo,15.63,404,205,ak093372
2766,2022-11-07,00:31:05,prelievo,197.52,732,240,pY825420
2767,2024-03-29,21:51:16,prelievo,113.92,1100,97,gI125795
2768,2025-05-20,18:08:20,deposito,166.04,726,187,cf448188
2769,2025-12-20,21:03:51,prelievo,144.24,159,81,ZZ571433
2770,2024-06-13,15:15:28,prelievo,45.2,187,197,Me898429
2771,2024-08-02,18:25:43,deposito,42.1,1189,210,xu943121
2772,2019-05-15,23:57:12,saldo,,603,89,MD910872
2773,2026-03-15,16:04:37,prelievo,59.88,135,146,mN857974
2774,2013-03-16,19:04:29,prelievo,134.34,1063,39,ml256657
2775,2024-02-13,02:05:15,prelievo,169.62,170,185,eM893847
2776,2024-02-15,08:27:13,saldo,,194,220,Dp752391
2777,2023-06-18,12:53:54,saldo,,946,1,EV203115
2778,2023-11-05,19:17:35,deposito,126.37,985,87,tC026274
2779,2016-07-01,17:14:26,saldo,,121,96,Cq701737
2780,2019-08-24,04:20:20,prelievo,84.4,299,136,NS978939
2781,2022-09-26,05:47:58,deposito,106.86,301,132,aU233191
2782,2012-08-30,09:14:51,lista_movimenti,,678,204,iY549397
2783,2026-01-02,05:09:34,prelievo,29.65,831,246,iz149965
2784,2024-06-12,01:16:28,saldo,,907,85,Si656249
2785,2024-01-14,09:11:47,deposito,41.41,1016,109,zU498885
2786,2022-02-23,02:26:42,deposito,93.14,986,19,tr946002
2787,2023-08-08,23:50:48,deposito,107.68,716,142,BH118138
2788,2023-02-10,22:44:43,prelievo,134.32,716,48,BH118138
2789,2018-08-12,09:04:54,lista_movimenti,,303,9,jL996308
2790,2021-03-21,04:08:59,deposito,169.12,664,125,fy283969
2791,2022-04-02,22:14:33,deposito,160.12,554,43,wi212958
2792,2025-10-19,19:32:57,deposito,26.54,1100,82,gI125795
2793,2019-03-10,12:25:37,prelievo,172.52,1175,148,eK966435
2794,2025-08-11,03:33:53,lista_movimenti,,956,83,Dm394360
2795,2024-12-17,05:07:37,prelievo,192.62,298,269,qx970106
2796,2020-04-10,19:09:05,prelievo,185.13,91,200,qw964992
2797,2025-09-20,23:36:09,lista_movimenti,,89,116,BZ035284
2798,2026-03-23,05:27:49,prelievo,155.33,1118,1,WF512285
2799,2022-10-21,01:59:31,prelievo,30.73,390,266,DK217459
2800,2018-02-02,03:43:49,deposito,105.95,132,58,pm475372
2801,2026-03-17,14:25:24,prelievo,72.32,1096,55,kl662302
2802,2025-01-30,23:15:53,prelievo,186.82,199,75,ZO150145
2803,2025-10-23,11:58:13,prelievo,139.47,629,216,Lb611362
2804,2021-01-01,20:15:28,deposito,93.29,279,5,Xh076423
2805,2018-12-06,13:01:34,deposito,108.03,99,219,XL766417
2806,2025-03-28,00:37:14,saldo,,392,46,EF103007
2807,2024-09-24,08:10:21,prelievo,22.43,47,167,ra708122
2808,2023-09-18,12:31:46,lista_movimenti,,1105,255,GC955349
2809,2021-05-04,08:54:24,deposito,125.21,617,51,au473245
2810,2015-10-14,16:35:19,deposito,179.11,166,268,tn798770
2811,2024-09-04,21:23:41,lista_movimenti,,1146,102,iW785381
2812,2024-03-22,01:18:13,deposito,38.24,589,130,xf823982
2813,2019-09-28,00:41:03,lista_movimenti,,829,283,jU828444
2814,2016-11-10,23:35:37,saldo,,864,180,PO015467
2815,2026-01-21,06:26:28,prelievo,171.14,167,176,gG114765
2816,2025-08-19,11:51:19,deposito,100.22,192,186,pj805928
2817,2023-01-31,16:43:21,saldo,,130,71,FM266022
2818,2017-12-23,19:17:53,prelievo,92.92,94,41,OG342686
2819,2026-02-23,01:09:46,prelievo,118.7,567,245,nW478567
2820,2024-11-14,14:08:19,prelievo,13.26,1140,228,Kw431712
2821,2025-11-19,17:30:17,deposito,12.0,1008,241,HX846311
2822,2019-12-14,01:26:07,deposito,43.16,271,300,iC021125
2823,2025-01-10,13:42:19,saldo,,991,249,pb041561
2824,2024-03-24,23:51:57,saldo,,38,219,il026142
2825,2023-08-29,16:10:40,deposito,124.74,1044,230,hV911640
2826,2023-02-26,18:26:26,prelievo,198.1,617,135,au473245
2827,2023-01-05,04:46:37,deposito,12.98,1031,270,dv995602
2828,2019-05-14,16:46:49,prelievo,182.99,865,227,Is436878
2829,2023-09-02,12:44:19,deposito,126.06,265,264,Go119412
2830,2015-02-05,19:25:02,prelievo,198.83,469,127,WM351496
2831,2021-03-11,18:51:50,deposito,124.68,739,54,yR196908
2832,2023-07-04,14:47:44,deposito,45.19,1034,130,ct634978
2833,2018-04-29,20:43:22,saldo,,283,62,Tp680817
2834,2026-03-21,16:41:14,deposito,171.24,475,291,RA652206
2835,2024-04-17,05:42:58,prelievo,141.64,933,142,qi152358
2836,2023-05-09,20:52:09,deposito,170.19,35,232,cc360209
2837,2015-08-21,20:58:09,deposito,17.08,929,167,fn154182
2838,2026-02-17,15:20:38,deposito,189.09,497,175,Hj660331
2839,2012-08-30,14:28:52,deposito,57.92,862,130,Do126968
2840,2022-05-16,21:08:33,saldo,,851,18,dO192214
2841,2019-09-24,18:06:06,prelievo,77.08,30,138,ni811078
2842,2025-01-17,17:50:26,saldo,,368,52,hD686501
2843,2024-07-08,00:27:35,lista_movimenti,,267,21,cq633006
2844,2025-09-30,03:26:21,deposito,69.87,577,280,wG190726
2845,2015-07-03,20:31:51,saldo,,305,46,Bn256975
2846,2013-10-01,17:17:38,deposito,66.9,263,262,ic735384
2847,2025-10-17,10:46:32,deposito,199.31,306,288,nN959712
2848,2022-05-23,13:04:24,deposito,37.24,438,153,uG743017
2849,2020-03-04,11:30:30,deposito,135.57,147,280,AK217913
2850,2018-10-17,12:17:28,prelievo,194.48,1007,240,Sj076857
2851,2023-12-17,05:43:23,saldo,,698,102,ML590757
2852,2023-09-05,16:42:00,prelievo,72.82,870,170,Zb761079
2853,2023-08-19,02:10:54,saldo,,957,269,dx290892
2854,2023-03-24,11:08:51,prelievo,18.23,41,241,PM740005
2855,2023-02-16,03:01:02,prelievo,188.24,590,29,yb347850
2856,2022-06-15,05:43:59,prelievo,97.68,44,275,mC350179
2857,2016-09-06,09:32:16,saldo,,666,233,iD191270
2858,2025-08-13,17:55:06,prelievo,97.17,1066,100,XA525353
2859,2021-09-18,04:26:02,deposito,31.83,121,101,Cq701737
2860,2022-08-29,03:47:50,saldo,,472,212,lF310232
2861,2015-02-02,23:02:17,lista_movimenti,,81,147,EJ330568
2862,2015-01-13,01:52:02,deposito,169.06,1186,161,DS360396
2863,2022-06-05,06:19:38,prelievo,178.14,245,38,Kn021481
2864,2024-11-02,05:41:12,deposito,117.85,773,176,xs062719
2865,2022-05-03,04:51:11,prelievo,93.06,98,167,dD290562
2866,2022-10-26,23:38:51,prelievo,13.88,1014,230,Kj409420
2867,2023-03-10,17:37:38,saldo,,112,178,xR685544
2868,2023-01-19,21:17:09,deposito,33.64,184,26,sb580731
2869,2014-04-04,02:57:54,saldo,,254,131,Bg227391
2870,2023-10-30,10:02:13,deposito,150.33,88,4,Jv325918
2871,2020-01-21,03:25:11,deposito,43.77,870,262,Zb761079
2872,2024-10-30,22:16:08,prelievo,89.41,715,183,EY159838
2873,2021-12-17,14:58:28,saldo,,836,284,Iq692534
2874,2023-05-12,04:59:03,deposito,13.08,288,146,aj618924
2875,2022-07-12,20:34:18,prelievo,190.36,671,118,TQ799482
2876,2023-10-07,15:01:42,lista_movimenti,,229,234,Of817113
2877,2023-01-26,19:25:28,prelievo,23.56,683,224,Su580622
2878,2019-08-11,07:44:17,deposito,132.12,584,118,yx786339
2879,2021-02-17,10:17:24,deposito,121.28,325,49,ZV821070
2880,2024-09-05,10:20:54,saldo,,479,32,cy083645
2881,2025-06-22,09:17:45,prelievo,58.78,1013,150,vY990324
2882,2021-04-02,22:31:41,deposito,73.7,603,288,MD910872
2883,2023-11-17,03:43:42,deposito,49.86,792,242,Wd120932
2884,2021-03-08,04:43:46,deposito,161.31,141,214,dG623498
2885,2025-08-20,15:19:58,prelievo,198.85,822,212,uJ519016
2886,2016-03-04,06:35:53,prelievo,100.04,166,195,tn798770
2887,2021-02-07,16:14:20,prelievo,153.55,779,70,yF840729
2888,2024-10-01,09:39:04,prelievo,94.93,1130,225,yw999567
2889,2023-03-07,03:04:59,deposito,159.48,965,170,nr798617
2890,2025-07-07,08:48:37,saldo,,1022,260,mr309085
2891,2024-09-06,20:40:45,deposito,126.65,1148,64,zH881822
2892,2022-08-18,10:35:13,lista_movimenti,,1029,246,mt182957
2893,2012-06-07,12:44:28,deposito,76.76,712,35,tv905159
2894,2017-10-16,03:32:30,prelievo,143.55,482,139,IO521520
2895,2026-04-29,02:24:34,lista_movimenti,,1123,269,Vs428980
2896,2022-11-20,16:19:14,saldo,,893,171,Hk597267
2897,2016-06-16,00:16:04,prelievo,185.13,677,157,sR730774
2898,2022-02-21,10:37:56,lista_movimenti,,546,86,Tr758097
2899,2016-01-11,00:58:06,prelievo,31.83,1131,248,HE763262
2900,2016-12-20,16:49:08,deposito,47.36,1158,290,DB955466
2901,2020-12-20,21:48:29,prelievo,14.71,742,56,lp299919
2902,2021-10-10,12:28:38,prelievo,125.74,1035,23,RP791352
2903,2019-03-06,15:34:45,lista_movimenti,,43,32,yJ510749
2904,2024-04-01,12:58:27,prelievo,21.39,1035,252,RP791352
2905,2021-04-25,09:42:28,prelievo,24.14,150,99,vN665993
2906,2024-12-25,08:38:11,lista_movimenti,,134,98,BW088293
2907,2022-11-08,16:35:53,deposito,44.16,1150,133,QG071620
2908,2025-07-23,17:59:23,lista_movimenti,,497,147,Hj660331
2909,2026-01-16,19:58:36,prelievo,35.91,311,13,od612541
2910,2025-12-06,07:52:58,prelievo,71.34,1179,224,An452480
2911,2024-07-09,03:37:41,prelievo,37.58,493,22,cA080952
2912,2015-03-03,15:58:16,prelievo,178.15,939,142,PZ716515
2913,2020-09-18,14:43:01,deposito,156.63,211,268,tS675776
2914,2025-04-08,03:34:54,deposito,84.63,116,239,ir700674
2915,2016-12-06,08:40:03,deposito,131.64,257,15,Ak784097
2916,2024-08-17,05:38:12,deposito,123.04,876,205,VE382295
2917,2023-05-19,13:30:47,deposito,196.0,536,217,Dv935647
2918,2022-06-22,04:13:26,deposito,148.65,23,217,Kv616996
2919,2023-07-28,04:38:46,lista_movimenti,,36,154,xw344115
2920,2023-05-29,20:18:37,deposito,121.08,468,179,Ti017759
2921,2020-06-03,03:09:04,prelievo,23.37,40,258,IJ886211
2922,2018-07-14,15:29:56,saldo,,32,159,Ig173763
2923,2017-05-03,04:37:58,saldo,,1175,182,eK966435
2924,2017-11-21,23:23:18,deposito,94.58,774,22,ph732639
2925,2014-10-19,07:05:06,saldo,,997,169,vS112237
2926,2023-09-01,21:55:36,saldo,,536,139,Dv935647
2927,2024-08-16,05:37:58,saldo,,1170,246,Db002824
2928,2020-12-21,16:46:20,deposito,187.24,435,153,Eu853472
2929,2013-05-05,08:20:31,deposito,169.63,248,158,VW785832
2930,2025-07-24,15:46:15,lista_movimenti,,810,49,zD075970
2931,2021-04-13,01:02:02,deposito,38.75,846,142,QS796335
2932,2022-07-30,09:52:21,saldo,,507,56,Hp708117
2933,2025-04-14,21:03:23,deposito,49.31,233,144,Yg954846
2934,2025-01-27,19:21:29,lista_movimenti,,1171,24,Pb698210
2935,2025-08-12,04:26:46,prelievo,107.11,616,222,cG636261
2936,2025-03-24,18:36:10,saldo,,1085,91,qj150655
2937,2018-03-26,10:37:08,lista_movimenti,,624,95,Fh485201
2938,2021-07-24,18:36:50,lista_movimenti,,820,220,Ll846227
2939,2024-03-10,04:40:11,prelievo,108.63,1074,15,Sc154818
2940,2025-05-25,07:38:52,deposito,22.18,306,184,nN959712
2941,2024-11-24,08:26:15,prelievo,133.53,185,230,FI746949
2942,2025-08-07,23:46:34,prelievo,170.16,750,63,eS158534
2943,2015-09-16,07:38:34,deposito,75.1,375,171,la332278
2944,2025-10-26,00:46:31,prelievo,48.36,948,125,VG308634
2945,2023-11-05,19:11:03,deposito,42.94,1017,10,qe525232
2946,2021-03-07,08:00:19,saldo,,228,121,mp276755
2947,2026-04-25,07:03:48,prelievo,27.21,147,84,AK217913
2948,2022-02-01,11:01:11,deposito,152.72,167,38,gG114765
2949,2016-12-29,03:18:00,deposito,127.54,1050,264,EK361459
2950,2024-11-17,20:13:20,lista_movimenti,,719,135,Ac326834
2951,2026-02-01,06:19:18,prelievo,139.68,317,139,dw906742
2952,2020-04-07,04:38:55,prelievo,174.35,1130,183,yw999567
2953,2016-02-16,17:21:36,deposito,199.58,1149,16,vx314059
2954,2026-02-19,11:39:24,lista_movimenti,,657,182,za157578
2955,2023-08-09,09:46:17,prelievo,184.51,290,223,Wx718192
2956,2024-06-02,07:46:14,lista_movimenti,,301,188,aU233191
2957,2024-12-04,14:08:12,deposito,173.03,786,142,gi657254
2958,2023-01-13,02:36:16,deposito,186.82,774,161,ph732639
2959,2022-03-02,18:50:09,deposito,174.03,891,150,kI528431
2960,2024-08-07,13:12:22,prelievo,133.99,1108,186,Ur630330
2961,2018-02-03,21:30:05,deposito,55.74,384,276,lt974760
2962,2017-09-05,02:12:02,prelievo,32.01,526,290,UK874121
2963,2022-12-26,16:35:13,deposito,184.63,262,199,uI667069
2964,2022-02-14,17:28:55,prelievo,109.06,523,295,Nl703697
2965,2023-08-26,16:00:34,deposito,198.19,686,46,tL382748
2966,2021-12-15,10:35:26,saldo,,42,43,qK999153
2967,2022-02-16,04:39:07,prelievo,160.33,472,84,lF310232
2968,2026-04-05,03:06:56,prelievo,191.5,960,30,oq084099
2969,2025-12-18,15:09:15,lista_movimenti,,224,146,OE411324
2970,2026-03-30,10:42:40,prelievo,47.19,1138,168,Bn553352
2971,2024-11-20,17:40:10,prelievo,91.08,175,183,LD982891
2972,2025-04-03,00:52:27,deposito,137.9,338,159,wb645545
2973,2022-10-20,04:33:58,saldo,,966,232,ES861072
2974,2021-11-26,18:14:09,prelievo,81.75,225,118,mN780589
2975,2025-12-23,10:44:03,lista_movimenti,,123,161,UC358426
2976,2019-01-18,18:52:23,deposito,17.67,650,6,AL842856
2977,2023-06-28,08:51:02,prelievo,190.19,740,131,XL707137
2978,2021-08-15,14:52:48,prelievo,15.66,362,131,gF507004
2979,2020-09-03,10:49:55,saldo,,229,91,Of817113
2980,2026-01-08,17:04:16,prelievo,181.07,594,73,mR705225
2981,2020-06-01,13:03:34,deposito,70.9,442,110,yt823356
2982,2020-09-17,19:50:23,prelievo,194.03,288,155,aj618924
2983,2026-03-02,19:09:48,deposito,161.12,8,165,mK552103
